高级移动客户端开发工程师,移动开发,40-70K,腾讯互娱,上海 徐汇区 漕河泾,经验不限,硕士,负责移动客户端SDK的设计和开发，包括客户端性能采集和crash捕捉，负责SDK质量和性能的持续优化，负责项目接入支持优化，大数据体系的建设；本科及以上学历，3年以上工作经验；具备扎实的C++/Object-C开发能力，熟悉常用数据结构和算法，具备独立开发能力；熟悉异常处理、符号表提取解析等相关原理；主动好学，责任心强，能承受一定的工作压力，良好沟通能力和团队合作精神；crash相关经验值优先；

apicloud移动开发,移动开发,10-15K,上海兰台,上海 普陀区 长征,1-3年,学历不限,岗位职责：1、负责产品移动端的开发；2、与后台程序配合，高效率高质量地完成前端页面的实现工作与数据交互开发工作；3、配合需求，分析并给出最优的前台技术解决方案；3、能提供完善的 WebApp 技术方案，了解混合移动应用开发；4. 负责WEB平台及移动端消息推送设计与开发；5.配合项目需求以及测试，高质量地完成项目。任职要求：1. 计算机编程等相关专业大专以上学历；2.基本技能：html5 + css + js3.熟练ApiCloud平台开发webapp，有过成功案例。4.熟悉vue、 jQuery Mobile、phonegap、App.js 等框架5.掌握node.js、layui、MUI+HBuilder等技术的优先录用

移动端开发经理,移动开发,20-25K,阿基米德（上海）...,上海 长宁区 古北,3-5年,本科,岗位职责：1. 负责IOS、安卓应用软件的架构设计和开发工作；2. 参与相关系统文档的撰写和维护；3. 参与制订团队ios、安卓开发的规范和流程；4. 负责对初级工程师进行技术指导和解惑；5. 负责ios 、安卓 app发布的相关工作。任职要求：1. 具备扎实的Objective C或C/C/+/+技术基础；2. 了解iOS系统调用，深刻理解Objective-C的运行机制；3. 熟练运用XCode，Interface Builder等开发工具；4. 了解HTML Javascript和CSS，了解uiwebview和Javacript通信机制；5. 熟悉常见网络通讯协议HTTP/HTTPS/Socket/xmpp/WebSocket；6. 熟悉IM、SNS、微博、LBS等社会化移动互联网产品；7. 熟悉App Store发布流程；8. 逻辑思维能力强，责任感强，工作积极主动，有良好的团队协作意识。

移动客户端开发,移动开发,20-40K,米哈游,上海 徐汇区 田林,3-5年,本科,岗位职责：负责公司面向用户的APP开发（社区，游戏助手）岗位要求：1、3年以上移动客户端开发经验；精通至少一个移动客户端平台（Android、iOS）的运行机制和架构体系；2、精通C/C++/OC/Swift/Java其中一种；具备扎实的数据结构、算法分析基础，熟悉常用设计模式、多线程、网络、界面开发；3、熟练掌握开发及版本控制工具，具备出色的程序优化、调试能力，良好的编程风格和文档习惯；4、具备高度责任感和团队合作精神，执行力强，良好的口头及书面表达能力。

前端与移动开发导师,移动开发,15-30K,传智播客,上海 浦东新区 航头,3-5年,大专,岗位职责：1.利用双元模式对学生进行教学2.解答学生晚自习所遇到问题3.参与前端课程研发和后期优化4:参与学术交流与研讨，不断提升业务水平任职资格5:完成上级安排的其他与教学相关的工作任职需求：1: 3年以上前端开发经验，熟练使用常见脚本编程语言2: 对程序算法和结构有深入研究，有丰富的设计模式应用经验3: 对主流的前端主流框架如vue或者react等有深入的研究，有丰富的大型WEB项目开发经验4: 成熟的开放性API设计经验5: 有移动端，PC端等多平台开发经验，对平台兼容性有深入的研究6: 有丰富的性能及安全经验7: 有良好的沟通能力、表达能力、声音清晰自然8: 教学经验丰富者可优先考虑面试地点：西安市高新区薪资福利：入职即缴纳五险一金，每周休息2天，法定节假日均按照国家规定休假，提供丰富多样的福利（如生日会、父母节、节日福利、部门团建福利等）

移动开发工程师,移动开发,8-10K,视云信息,上海 浦东新区 金桥,经验不限,大专,岗位职责：1. 负责应用系统Android、IOS手机客户端应用的设计和开发，与前后端开发人员紧密配合；2. 持续改进移动 APP 性能、安全性、稳定性和可扩展性，完善开发文档和源代码注释；3. 会调用公司开发的c++的so库文件岗位要求：1、计算机相关专业，本科以上学历；2、精通Java/Objective-C/swift语言和面向对象编程思想，熟练掌握常用的设计模式，了解C#跨平台移动开发加分；3、熟练掌握Android NDK4、熟练掌握常见的开源框架及其设计原理，编程能力出众，优秀的面向对象化编程思想；5、熟悉SVN，具备跨平台 IOS/Android等移动开发能力，了解Xamarin加分；6、能独立解决各种疑难杂症；有产品意识，从产品以及用户需求的角度进行相对应的研发；7、有良好的团队精神、语言表达能力、沟通协调能力，执行力强，有高度责任心。

前端/移动开发工程师,移动开发,7-11K,上海得帆,上海 静安区 大宁,1-3年,本科,"1. 半年以上工作经验。2. 对软件开发有浓厚兴趣。3. 勤奋好学，有高度的责任心和团队合作精神。4. 健康状况良好，可经常出差。5. 有较强的英语读写能力，听说能力强者更佳。6. 在管理和沟通方面有较大的潜力。7. 有Java、Java EE开发基础者，Unix,Linux操作系统操作经验者，Oracle数据库经验者优先。8. 有移动开发基础者，熟悉原生开发、IONIC等混合框架者优先。9. 有前端开发基础者，熟悉JS、CSS、bootstrap、Angular、Vue、React等技术/框架者优先。"

移动端APP开发,移动开发,18-24K,艾融软件,上海 浦东新区 世纪公园,3-5年,本科,工作职责:-负责前端团队的整体技术方案架构设计、技术规划方向-实现与视觉稿、交互稿一致的跨平台、浏览器、客户端，兼容性好的移动端页面和PC页面-具有独挡一面的能力，能高质量的完成模块级的工作 -开发可重用模块职责要求:-精通JavaScript/HTML5/CSS3等相关前端开发技术-具有至少三年以上移动端网页开发-掌握前端调试、性能优化、工程化（熟悉webpack使用优先）开发等相关技术-精通react 、vue，熟悉并熟练使用es6语法-具有前端架构能力-具有团队管理能力优先-对W3标准发展保持持续关注，能主动跟进新技术发展动态优先-4年以上前端开发经验，至少1年的vue框架开发经验，移动app端

移动端开发工程师,移动开发,20-40K·15薪,依图,上海 长宁区 古北,经验不限,学历不限,上海依图科技人工智能领域独角兽，上海侧专注于AI安防，现招聘高级前端开发，参与核心项目，跑在AI行业前沿，和公司一起快速成长任职要求：计算机或相关专业本科及以上学历；具备扎实的Java语言基础，能熟练使用Android SDK；熟悉Android下网络通信机制，对Socket通信、TCPIP、HTTP有一定理解和经验；熟练掌握Android下XML和JSON操作，多线程操作；良好的沟通、团队合作和抗压能力，有责任心和耐心，能和公司一起成长，对技术有浓厚兴趣，并不断探究。

移动开发工程师,移动开发,15-30K,太美医疗科技,上海 徐汇区 漕河泾,3-5年,本科,1、负责移动端平台App开发2、在开发中发现存在的问题，积极参与产品、功能与技术架构的改进3、完成项目框架和核心代码开发，优化客户端的稳定性和性能4、调研新技术，产生实际成果并应用到产品上

移动前端开发,移动开发,7-10K,九狮科技,上海 静安区 大宁,1-3年,大专,项目属性：内容型社交电商，熟悉VUE、ios android 微信端 javascript html5等技术，最好有全面的涉猎能力，能判断，可以设计架构

Java移动中台开发工程师,移动开发,15-25K,陆金所,上海 浦东新区 源深,3-5年,本科,工作职责 :1. 参与产品软件设计、研发和维护，保证设计合理应用技术得当。2. 进行单元测试，确保功能稳定，性能优异，保证研发工作高质量完成。3. 参与软件设计的重构、优化，保证产品的可迭代可维护性。4. 参与软件设计文档的起草和完善，保证文档的及时更新。任职资格 :1. 大学本科及以上学历，计算机相关专业优先。2. 有3年以上Java Web开发工作经验；有高访问量，高负载网站系统开发经验者优先。3. 精通Java基础/数据结构及算法/J2EE等WEB系统开发技术。 4. 精通Oracle/MySQL等数据库并熟悉SQL的常用优化。 5. 精通在Linux系统下的应用环境部署及性能优化。 6. 具备较强的面向对象系统分析、系统设计经验；精通面向对象分析设计，熟悉设计模式。7. 积极主动，能承受高度工作压力，具有良好的信息收集能力、归纳思维能力、团队协作意识强。

移动端测试开发,移动开发,20-28K,bilibili,上海 杨浦区 五角场,经验不限,学历不限,"岗位职责1.负责移动端产品，Android/IOS客户端测试质量提升和测试覆盖率的增加2.探索无线端产品测试解决方案，参与方案设计评审，重构代码，编写和维护单元测试框架，自动化测试框架3.对项目开发流程和工具进行优化，提升整个项目的交付效率，能够协助研发定位问题4.根据实际需求，制定专项测试，app性能或者可用性测试方案任职条件1.工科 计算机或者其他相关专业本科以上学历2.熟练掌握一门或多门编程语言3.熟悉ios或Android系统应用调试工具（xcode,AndroidSDK等）4.2年以上移动端产品测试开发经验5.有开发经验者优先考虑"

APP移动开发工程师,移动开发,9-14K,上海智休,上海 普陀区 曹杨,1-3年,本科,1. 能够配合后端完成APP的开发及功能实现，能让用户通过APP完成功能交互。2. 熟练react vue框架者优先。3. 对区块链感兴趣者优先。

移动端web开发工程师,移动开发,12-17K,艾融股份,上海 浦东新区 世纪公园,3-5年,本科,工作职责：1、负责产品Web前端的实现，协助各产品移动端的性能优化；2、负责数据平台的可视化，设计或选用前端基础组件；3、尝试更快更灵活的Webview新功能或体验优化。任职要求：1、计算机相关专业本科学历（学信网可查），至少4年前端开发经验，其中1年VUE经验；2、精通javascript，html和html5，了解css，对React、Vue开发框架有比较全面的了解。3、有金融、金融科技相关移动开发项目经验优先。提示：驻场开发模式办公，介意者请勿申请。

移动前端开发工程师,移动开发,4-8K,誉正通信,上海 普陀区 长征,1-3年,大专,1、根据项目需求，负责移动客户端应用开发；2、负责应用的设计，软件代码的编写，调试及后期维护；3、新技术调查和学习，持续改进和优化产品；4、完成上级交办的其他工作；岗位需求1、应届或1-2年工作经验者；2、熟练使用 webpack、babel 、less或sass、vue或react、es6；3、熟悉HTML5、CSS3、AJAX等前端开发技术，熟悉W3C标准；4、有IOS或Android原生开发经验者优先；5、对计算机编程感兴趣， 拥有较强的逻辑思维和自我学习能力；6、对工作严谨负责、具有团队合作意识、具备良好的沟通表达能力；

移动产品Android App 软件开发,移动开发,15-30K,传音控股,上海 浦东新区 张江,经验不限,本科,Android 应用高级开发工程师：1、本科及以上学历，计算机、通信、数学等相关专业；2、负责需求对接，并编写相关文档3、4年以上Android开发经验，能独立开发Android App；4、.负责应用架构设计5、有较好的产品意识优先；6、积极乐观，责任心强，工作认真细致，具有良好的团队沟通与协作能力

React Native移动开发工程师,移动开发,15-28K,畅拓科技,上海 黄浦区 南京东路,3-5年,本科,Job Description - 独立负责手机app（react native）的开发工作 - 编写基于react native的组件 - 优化react native的性能问题Skills - 熟悉javascript、ES6 - 熟悉react native的开发框架 - 熟悉redux或类似状态管理组件，saga或类似side effect组件 - 熟悉iOS、Android原生开发原理 - 有性能优化经验者优先 - 有单元测试经验者优先工作地点在厦门软件园，异地团队也可以接受异地办公。

前端与移动开发讲师,移动开发,25-45K,传智播客,上海 浦东新区 航头,3-5年,大专,岗位职责：1.  按照教学规范和教学大纲高质量完成前端课程的授课任务；2.  带领学员参加实训并指导学员完成实操项目；3.  根据学生及市场需要，高质量完成公开课、讲座、网络直播课等授课任务；4.  完成相关的教学资料（实训大纲、教学PPT、教学用书、教学案例等）的研发工作；5.  负责所属教学方向的工作计划和课程优化、改进教学方法，完善教学体系；6.  完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；7.  完成学科整体安排的其他与教学相关的工作；8.  参与学术交流与研讨，不断提升业务水平任职资格；任职要求1、表达能力强，声音清晰自然，个性开朗，乐于与人交流；2、热爱教育行业，年龄25-30周岁，至少三年以上前端中大型项目开发经验；3、精通HTML5、Node.js、Vue.js、React.js、Angular等前端技术中的一项或多项；4、至少了解一种以上的服务端开发技术，有服务端开发经验者优先；5、有自己的学习能力及自我提高方式或渠道，热衷高新技术的钻研；6、有技术文档编写经验者优先考虑，比如产品方案、需求文档、设计文档等；7、有1年以上教学经验者优先考虑。

开发工程师（移动端）,移动开发,12-24K·13薪,吴淞口集团,上海 宝山区 淞宝,3-5年,本科,1、负责Android/iOS APP产品、手机H5页面开发与维护；2、负责APP的前端架构、界面、功能、模块等方面的分析和方案优化 ，持续不断改善用户体验。

移动前端开发工程师,移动开发,15-25K,投投科技,上海 长宁区 北新泾,5-10年,本科,"岗位职责：1、负责HTML/JavaScript/CSS代码的编写，实现web端的界面效果、交互和功能；2、熟悉使用开源服务端框架，按照规范的软件开发流程，独立完成软件设计、编码；3、分析和解决前端遇到的各种技术、性能、跨终端兼容问题；4、完成前端核心业务代码优化及JS组件的封装；5、配合产品完成Web项目迭代，优化和提升用户体验;6、和产品、UI，后端开发沟通，保证产品及时上线；任职条件：1、本科学历，计算机相关专业毕业；2、具备5年以上的移动Web开发经验，具备有android/IOS 平台上的移动互联网方向开发经验；3、精通前端开发相关技术，掌握HTML、CSS、DOM、JSON、AJAX等技术；4、熟悉nodejs，ES6，了解vue,angular，react及react native等前端框架，并有实际项目开发经验；5、善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识。"

移动开发工程师(兼职),移动开发,15-20K,旭冉信息,上海 浦东新区 三林,3-5年,本科,公司计划制作一个app，半社交类砍价app该职位是兼职，利用闲暇时间参与开发希望可以找到多位有志之士，可以一起合作完成此app在此app上预算不是很多，case by case，但是如果有了雏形，股东可以追加投资1、负责Android客户端及整个移动端的开发工作；2、根据项目任务计划按时完成软件设计和实现；3、持续的优化产品的用户体验，参与项目重点、难点技术攻坚。 任职要求：1、具备扎实的 Java基础；2、3年及以上的Android移动应用研发经验，有独立APP开发经验者优先； 3、对Android有深刻认识，熟悉Android应用开发框架，多线程、定位、数据、拍照、本地数据库，有终端软件、设计和架构能力； 4、深入掌握面向对象思想和设计模式，熟悉数据结构和算法； 5、抗压能力强，能够独立承担任务，分析解决问题 6、具有强烈的自驱动意识，不满足于表象，有极客精神 加分项： 1、熟悉H5或小程序开发 2、参与研发百万级用户量的App产品 3、有可以查看的 Github 地址或技术博客

移动应用开发工程师,移动开发,12-18K,一森网络科技,上海 长宁区 中山公园,3-5年,本科,1、 计算机或相关专业，本科及以上学历；2、 具有3年以上软件设计与开发经验；3、 熟悉IOS/Android等移动应用开发技术，有企业移动应用开发经历者优先；4、 好学上进，愿意接受新技术和新挑战；5、 有较好的逻辑思维分析和表达能力，较强的团队协作意识，认同公司价值观；

iOS移动端开发,移动开发,10-15K,太颜科技,上海 杨浦区 五角场,1-3年,本科,级别：中高级岗位职责:1、负责手机终端应用（IOS版）的架构搭建、组件设计、模块开发、前后端联调和线上迭代升级等；2、负责手机终端应用（IOS版）在苹果应用市场的发布及升级；3、协助业务部门进行金融类手机终端应用（IOS版）的客户推广及技术支持。任职要求：1、计算机相关专业；2、3年以上IOS APP架构、组件设计、开发等相关经验；3、23-30岁之间；4、具有良好的沟通能力和逻辑思维能力；5、工作尽心尽责，职业目标清晰、能自我驱动；6、有金融类项目经验。

移动端视频开发工程师,移动开发,50-80K,今日头条,上海 黄浦区 五里桥,5-10年,本科,"职位描述：1、负责视频录制及编辑功能开发；2、负责直播推流和播放器的研发工作；3、负责移动端视频特效、滤镜开发 ；4、负责其它音视频相关业务支持。职位要求：1、本科及以上学历，计算机、通信等相关专业 ；2、具有扎实的编程功底，良好的设计能力和编程习惯；3、熟悉C++, 熟悉FFmpeg, 了解Android / iOS开发／OpenGL ES开发／图像处理和计算机图形学知识和算法；4、有人脸识别、人脸贴纸等相关经验优先; 有视频录制、编辑相关开发经验优先；熟悉视频编解码优先；"

移动前端开发,移动开发,10-15K,隆霆传播,上海 长宁区 仙霞,3-5年,本科,"工作内容：1、精通前端开发的基础技术（HTML、CSS、HTML5、CSS3等）2、精通原生JS,对JAVASCRIPT的底层原理有深刻的理解3、至少精通jQuery Mobile、Cordova中的一种，并且能使用该框架将项目进行迁移4、精通tomcat、http协议，能够熟练的进行数据交互；5、熟知移动端项目的差异，有移动端app项目经验者优先6、熟知前端代码在各种浏览器下载的差异，并且能做出兼容方案7、精通不同设备下前端兼容模式，并且有深刻认识8、带领过团队，有很强的前端代码性能优化经验，精通调试技巧，能制定统一代码规范9、有能力搭建公司独有的前端框架（UI框架，JS框架）者最佳任职要求：1、大专以上，专业不限；2、有过三年以上相关工作经验；3、年龄要求；25岁以上，40岁以下；4、其他素质要求：能加班，能吃苦，性格开朗"

移动平台音频开发工程师,移动开发,25-50K,博世猫,上海 徐汇区 漕河泾,1-3年,本科,"职位描述：1、设计实现跨平台(IOS/Android)音视频SDK库； 2、和各产品线合作, 接入成熟的音频特效处理算法, 提升音频在产品中的表现效果。职位要求：1、具有扎实的编程功底，良好的设计能力和编程习惯；2、有移动端(iOS or Android)开发经验；3、熟悉C/C++，熟悉数据结构，有良好的编程基础；有移动端音频开发相关经验。"

移动开发工程师（安卓）,移动开发,8-15K,上海瀛之杰,上海  ,3-5年,本科,岗位职责：  1、负责android手机客户端应用的设计，开发和移植；  2、与服务器端软件开发工程师协同完成软件架构设计；  3、设计软件框架及UI界面，并完成开发流程文档；  4、研究手机客户端领域的新技术并加以应用；    岗位要求：  1、本科及以上学历，计算机相关专业、  两年以上的android开发经验，能独立完成功能模块开发和单元测试；  2、熟悉android下网络通信机制，熟悉TCP/IP和http协议，对多线程，Socket通信有一定的了解；  3、了解Android内存管理机制；  4、有一定的代码框架设计能力，熟悉常用设计模式；  5、有团队协作意识，积极主动沟通；  6、有解决问题的能力，习惯查阅英文资料。

移动端开发工程师-iOS/安卓,移动开发,20-40K·16薪,趣头条,上海 浦东新区 张江,3-5年,本科,"安卓开发工程师岗位描述：1. 负责创新产品线开发2. 根据产品的需求进行Android产品的开发，对相关模块做设计、重构和优化； 3. 对Android平台开发技术进行研究，定位和解决一些技术上的疑难问题； 4. 负责移动平台新技术研究、功能扩展，现有开发方法的改进;5. 根据项目需求进行学习并快速掌握技巧，有良好的沟通力和协作能力加强团队的建设。岗位要求1. 至少3年以上移动端开发经验，能够独立负责复杂度高的功能模块；2. 熟练掌握git，熟练掌握android studio开发工具及各种性能调优； 3. 理解Android的体系结构，掌握Android中界面绘制，后台运行，数据存储等的原理；4. 基础知识扎实，对Java语言、算法和数据结构和计算机基础知识有比较深刻的理解5. 学习能力很强的1~3条要求可忽略6. 具备积极进取踏实负责的工作态度，强烈的团队合作意识, 能承受工作压力；"

移动端开发工程师－Android,移动开发,30-55K,语味实业,上海 徐汇区 枫林路,1-3年,本科,"职位描述:1. 负责公司Android应用的开发;2. 参与项目需求分析、技术路线设计和代码的实现;3. 与用户紧密沟通,收集反馈/数据,并能够迅速迭代产品;4. 快速学习成长,并迅速适应创业团队氛围。任职要求:1. 1-3年以上Android工作经验,2. 熟练掌握Java,C语言;3. 熟练掌握Android Studio, Git, Terminal及其他常用开发工具;4. 熟悉面向对象设计,多线程原理,数据结构与算法;5. 了解Android 4.0以上版本区别,不同设备及屏幕尺寸的适配;6. 快速分析定位问题的能力,良好的学习能力。加分项:1. Github有原创的开源项目,或给大型项目贡献过代码;2. 开发过复杂交互的移动端应用;3. 有个人独立开发的App;4. 熟悉Android NDK;5. 有其他平台(如iOS)的开发经验；6. 熟练的英语口语表达 。"

软件开发经理（偏移动端）,移动开发,8-13K,鼎正,上海 浦东新区 陆家嘴,5-10年,本科,1、负责公司平台APP Android或IOS端开发工作；2、负责Android或IOS端架构设计工作，可独立承担业务模块的设计与开发工作；3、负责日常需求开发工作，包括系统设计、系统编码、文档编写等工作；4、负责项目代码重构，缺陷修复，性能调优维护等工作；5、领导安排的其他工作。

移动前端开发工程师(RN方向),移动开发,15-25K,威派格,上海 嘉定区 外冈,1-3年,本科,岗位职责：1、负责公司APP项目开发；任职要求：1、本科及以上学历，计算机、通讯或相关专业，2年及以上APP开发经验；2、熟练使用react native，有react native开发APP实际项目经验；3、良好的编程习惯，乐于分享，了解代码重构及单元测试等一些常用的敏捷开发方式；4、较强的自学能力、优秀的逻辑思维能力和良好的敬业精神；薪资福利：1、缴纳社保公积金；2、公司有老员工计划，满五年工作，可以增加商业保险或者增加年休假天数；3、公司管三餐；4、在嘉定外冈租房人员可享受400元/月住房补贴；5、公司配备班车；6、生日礼品；7、结婚、生育礼金；8、每个月团队活动（聚餐或部门旅游）；9、每年一次体检；10、每年两次旅游（周边游）；11、公司厂区设置有健身房、书吧、咖啡厅等多种休闲放松区域；12、丰富多彩的各种专业的培训。

高级Android底层及移动APP开发,移动开发,12-22K,烨云信息,上海 浦东新区 金桥,3-5年,本科,工作职责:1、	负责公司基于Android/Linux底层及移动APP开发，懂Android/Linux嵌入式开发优先2、	制定APP开发框架，包括通信、推送、定位、缓存、安全加密、浏览数据统计等；3、	根据产品功能与UI设计人员、测试人员一起完成项目设计、测试和上线工作；4、	配合后台工程师一起研讨技术实现方案，进行应用及系统整合，适时提出改进方案；5、	跟踪前端的最新技术和标准，持续优化APP和前端系统，持续不断改善用户体验；6、	对软件产品有强烈的责任心，具备良好的沟通能力和优秀的团队协作能力。任职要求:1.	统招全日制本科及以上学历，计算机相关专业毕业者优先2、	掌握C/C++、Java等语言、嵌入式软件开发流程、常用开发调试工具及软硬件模拟器等；3、	具有Android平台Framework/Kernel的相关开发经验，具有三年以上Android底层及APP开发经验者优先；4、	熟悉Linux/Android/QNX内核架构，有Linux/Android/QNX驱动，系统模块开发及APP集成移植经验者优先5、	具有智能车载终端、智能家居终端和智能手机等产品开发经验者优先；6、	良好的文档撰写能力，拥有良好的代码习惯(结构清晰，命名规范，逻辑性强)；7、	具有很强的学习能力，善于团队合作和沟通技巧，较强的责任感及进取精神。

HTML5移动开发工程师,移动开发,18-30K,万得,上海 浦东新区 塘桥,5-10年,本科,职责描述：1. 负责“万得投顾终端”移动端APP产品的开发、维护。2. 负责APP产品性能优化，兼容性优化、故障排查。3. 独立完成开发并部署等任务。4. 根据产品运营反馈，改进产品，提升用户体验。任职要求：1. 精通HTML/CSS等前端相关技术，熟悉HTML5+CSS3的新功能；2. 精通JavaScript、JQuery、理解JavaScript面向对象思想；3. 熟练使用Vue、React前端框架，了解MVC，MVVM，了解CommonJS规范；4. 熟练使用Ajax、JSONP与后端进行数据交互处理； 5. 熟悉掌握rem布局，对Android与iOS不同平台的html5页面适配有较好的了解；6. 熟练使用webpack前端工程化工具；7. 了解Weex、H5+快速开发移动跨平台移动应用程序；8. 熟练使用SVN，Git代码管理工具； 9. 有移动终端上网页加载性能优化经验者优先考虑；10.有微信公众账号、微信小程序搭建经验者优先考虑；

移动端开发工程师－IOS,移动开发,30-55K,语味实业,上海 静安区 静安寺,1-3年,本科,"职位描述:1. 负责公司iOS应用的开发;2. 参与项目需求分析、技术路线设计和代码的实现;3. 与用户紧密沟通,收集反馈/数据,并能够迅速迭代产品;4. 快速学习成长,并迅速适应创业团队氛围。任职要求:1. 1-3年以上iOS工作经验,2. 熟练掌握Objective-C,C语言, 熟练掌握Cocoa Touch；3. 熟练掌握XCode, Instruments 及其他常用开发工具;4. 熟悉面向对象设计,多线程原理,数据结构与算法;5. 快速分析定位问题的能力,良好的学习能力。加分项:1. Github有原创的开源项目,或给大型项目贡献过代码;2. 开发过复杂交互的移动端应用;3. 有个人独立开发的App;4. 有其他平台(如Android)的开发经验；5. 熟练的英语口语表达。"

资深移动端开发工程师（Android/IOS）,移动开发,3-8K,钢通网络科技,上海 浦东新区 世纪公园,3-5年,本科,"SteelBridge3D BIM软件产品相关模块研发职位描述：1、负责Android/IOS平台下的APP应用开发、上线及日常维护工作；2、根据App产品功能完成模块设计，编码实现，并确保开发质量与进度；3、负责APP的前端架构、界面、功能、模块等方面的分析和方案整理优化 ；4.  与产品设计人员、后端开发人员、测试人员配合，高效高质完成相关任务目标；5、编写相关开发文档、技术资料等；6、负责移动APP的前沿技术研究和新技术调研，持续不断改善用户体验。1.教育背景：计算机及相关专业，统招本科或以上学历。2.工作经验：3年及以上Androir/IOS平台软件开发经验。3.专业能力：1)精通Androir/IOS下的API，UI编写，网络通讯，数据库，多线程开发,屏幕适配等，熟悉Android的内存使用和性能优化。2)熟练现在主流的开发框架MVP、MVC，具有一定的代码框架设计能力，熟悉常用设计模式。3)熟练使用Eclipse、Android studio，Android SDK等开发工具，SVN/Git等代码管理工具。4)熟练HTML5、XML、HTTP、TCP/IP、SOCKET等协议，熟悉JSON数据格式；5)熟练Android/IOS界面绘制、后台运行、数据存储等原理；6)熟悉Java编程，了解Java OOP，泛型，IO操作，多线程，网络编程，序列化，反射，注解 。7)熟练移动平台Web开发技术标准，熟悉至少一种数据库：MYSQL、mongdb等数据库，以及熟悉TCP/UDP/HTTP/SOCKET等协议,熟练掌握数据结构及常用算法。8)有BIM应用程序开发经验优先考虑9) 亦考虑兼职，待遇面谈自己感觉能力匹配该岗位请直接发简历，谢谢，收到会尽快回复您！"

