测试,测试,5-10K,恩梯梯数据,上海 黄浦区 人民广场,1-3年,本科,岗位职责： 1. 根据需求文档设计测试用例，编写测试报告 2. 执行项目开发功能的测试，包括集成测试，回归测试等，推动测试中发现的问题及时合理地解决 3. 协助项目经理追踪问题解决进度，并评估问题解决方式是否合理 4. 根据项目经理要求完成运维支持工作任职资格：1.熟悉软件测试理论、流程和方法；有1-2年以上测试工作经验者优先；2.拥有较好的沟通技巧，良好的团队合作精神，较强的责任感；3.熟练Office Word，Excel，Powerpoint，Visio，4.有大型项目性能测试经验的优先；5.熟悉SQL数据库者优先。

测试开发专家,测试,30-50K,饿了么,上海 普陀区 长风,5-10年,本科,岗位职责平台+app 测试开发专家（自动化测试）1.负责项目的测试工作，参与产品需求分析，负责测试计划制定，并能预先预估项目风险，确保测试工作的顺利开展2.深入理解系统内部的设计原理，从测试角度提供优化建议3.根据产品需求与设计，编写功能测试设计与用例，开发自动化测试脚本4.对软件问题进行跟踪分析和报告，推到测试中问题的发现和解决5.汇总测试情况编写测试报告6.通过总结、对外交流、技术钻研和培训，对测试流程和测试方法持续改进与优化任职资格1.具有5年以上测试相关工作经验；具有移动端多机型测试经验；具备设计全链路自动化测试流程的能力2.熟悉测试流程和规范，熟练掌握软件测试方法和常用测试工具，对软件测试工作有浓厚兴趣，有一定的想法，能够根据业务场景自主设计测试用例3.熟悉Java/Python/Shell等至少一种语言4.熟悉Linux，数据MySQL数据库5.很强的学习能力和钻研技术的热情，具备优秀的沟通技巧、很好的责任心和高执行力6.有大型互联网或物联网公司测试经验优先考虑;深入理解蓝牙协议优先考虑

软件测试,测试,9-16K,博彦科技,上海 浦东新区 八佰伴,3-5年,本科,1，本科以上学历，计算机相关专业，三年软件测试经验，熟悉接口自动化测试，一年自动化测试经验优先2，独立完成测试任务3，有C/S或B/S架构优先4，熟练SQL5，熟悉一门编程语言6，电商经验优先

硬件测试,测试,7-14K,Inventec,上海 闵行区 浦江,1-3年,本科,任职要求：1.	本科学历，电子类相关专业（如：通信，电子，自动化，测控，计算机等）2.	英语CET-4，读写能力良好3.	具有较好的数模电基础4.	2-3年硬件设计或测试相关经验（服务器/个人电脑产品经验优先）5.	熟悉Linux相关操作系统使用和脚本编写优先6.	会使用万用表、示波器、交直流电源等电子仪器岗位职责：1.	根据测试计划执行服务器硬件测试（含电路、功能、环境等内容）2.	记录和汇报测试过程中发现的问题并协助调试和验证问题直至问题解决。3.	撰写和汇总测试报告。

资深测试工程师,测试,20-30K·16薪,网易游戏,上海 徐汇区 漕河泾,5-10年,本科,岗位描述编写测试计划，组织其他测试人员有效开展测试工作 对游戏进行功能性测试、数值测试、性能测试、自动化测试等日常质量保障。和策划、开发的同事沟通，交流反馈碰到的问题和建议负责发现和推动解决项目中的进度、流程、质量风险，并能对项目提出合理化建议。岗位要求至少4年以上游戏行业测试经验，开展过测试的组织工作优先985/211院校本科及以上学历，或海外高校学历。熟悉计算机基础知识，游戏开发流程和软硬件知识。热爱游戏，有丰富的游戏经验。发现游戏中的细节问题和设计疏漏，有很强的定位问题能力。能在压力下有效率的工作，有过外包管理经历者优先。

软件测试,测试,11-13K,软通动力,上海 徐汇区 斜土路,3-5年,大专,任职要求：1、本科2年以上，专科3年以上，学信网可查学历（硬性要求）2、能够进行测试需求的分析，测试案例的编写工作，测试缺陷的跟踪处理；3、熟练掌握bug的定位方法论；4、熟练使用SQL语句；5、了解linux常用命令；

测试开发,测试,20-40K,蚂蚁金服,上海 浦东新区 陆家嘴,3-5年,本科,搭建自动化测试工具 提高测试效能编写自动化测试用例负责各个国际站点的测试技能： python java Linux 机器学习等

测试经理,测试,16-20K,金仕达,上海 浦东新区 张江,5-10年,本科,测试团队管理、测试人员招聘、人员培训、技能提升；产品发布管理、质量改进计划和执行，推进自动化测试落地；组间任务和资源协调，负责跟踪各产品项目情况，指导相关人员和确保测试质量和测试资源；

自动化测试,测试,18-30K·16薪,趣头条,上海 浦东新区 张江,经验不限,本科,绩效奖0-2个月浮动

软件测试,测试,11-18K,法本信息,上海  ,3-5年,本科,岗位职责：1.开发和搭建自动化/性能测试平台2.持续推广自动化/性能测试平台和技术培训3.参与到DevOps的CICD工作，并持续优化工具集成和发布流程4.分析自动化/性能测试结果，跟踪并推动Bug的合理解决；5.调研和评估新的测试技术和工具，持续提升技术栈任职要求：1.三年以上软件自动化测试/性能测试/Java后端开发经验；2.精通基于Jenkins的CICD，熟悉K8s+Docker部署；2.熟练编写逻辑严密的测试用例，分析测试结果和输出测试报告；3.有移动互联网应用或Java平台或复杂逻辑报表大数据比对的测试经验；4.熟练使用2种以上主流自动化测试工具和框架，如LoadRunner、Jmeter、Selenium、Robot Framework、TestNG等；5.至少精通1个自动化测试脚本编码语言，比如Python、Java等；6.精通MySQL数据库及存储过程，SQL编写；7.计算机相关专业本科及以上学历；8.积极进取、善于思考，具备较强的协调与沟通能力、分析与表达能力，能够承受一定压力。

性能测试,测试,5-8K,神州数码,上海 徐汇区 漕河泾,经验不限,大专,有开发经验或性能测试经验能承受高强度压力沟通能力强，学习能力强

测试经理,测试,12-24K,华乘科技,上海 闵行区 莘庄,3-5年,本科,【岗位职责】岗位描述	工作描述	根据公司研发部门产品、项目研制计划和目标，组织和指导相关产品或项目的整个测试过程，并负责产品版本的维护和最终发布。（1）不断完善和优化公司测试管理流程，并完成流程文档；（2）参与产品需求分析过程，根据研发部门产品、项目研发计划，组织制定响应的测试方案和计划；（3）跟踪管理测试工程师测试工作的时效性、正确性、规范性；（4）重点参与关键产品的软、硬件测试；（5）带领团队完成测试及QA任务，对团队人员提供技术指导、培训，组织员工能力培养及考核。【任职要求】（1）熟悉电子产品软、硬件测试流程、测试方法，精通功能测试、性能测试、以及压力测试等，精通各类常用测试工具；（2）从事过软硬件产品系统测试工作；（3）在大中型研发类电子产品公司、企业应用软件开发公司相关任职经历；（4）四年工作经验以上，三年以上软件或硬件测试工作经历；（5）熟悉SVN版本管理工具，熟悉缺陷跟踪管理工具；（6）大学本科以上学历，电子工程、计算机、自动化、测试工程等相关专业；（7）具备团队管理经验，有优秀的团队沟通、管理能力。

