职位薪资,1.0
工作经验,0.3213858155079788
Tensorflow,0.16853185343291338
Spark,0.13252601126470498
Python,0.11889769095276072
Java,0.10734649718953489
Caffe,0.09895464192273526
Pytorch,0.09337997640734136
Linux,0.08590464223860783
C,0.033282108731640156
Opencv,0.007661851671457134
Matlab,0.012509093014373918
